dia,tarifario,opcao,intervalo,col,omie,tar,omieTar
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[13:00-14:00[,19.24,0.09476
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:00-15:00[,20.53,0.09631
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:00-16:00[,24.05,0.10062
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:00-17:00[,43.56,0.12471
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:00-18:00[,66.16,0.15280
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:00-19:00[,98.30,0.19324
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:00-20:00[,128.52,0.23242
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:00-21:00[,140.88,0.24929
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:00-22:00[,139.16,0.24663
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:00-23:00[,125.76,0.22853
,,,,,,,,,,07/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:00-00:00[,,
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[00:00-01:00[,108.42,0.21201
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[01:00-02:00[,108.67,0.21147
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[02:00-03:00[,108.28,0.21049
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[03:00-04:00[,109.11,0.21135
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[04:00-05:00[,109.50,0.21179
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[05:00-06:00[,117.75,0.22186
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[06:00-07:00[,124.23,0.23071
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[07:00-08:00[,110.92,0.21541
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[08:00-09:00[,66.90,0.16208
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[09:00-10:00[,17.92,0.10151
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[10:00-11:00[,1.40,0.08094
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[11:00-12:00[,2.00,0.08169
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[12:00-13:00[,2.05,0.08176
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[13:00-14:00[,2.05,0.08174
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[14:00-15:00[,2.04,0.08173
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[15:00-16:00[,6.25,0.08692
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[16:00-17:00[,29.91,0.11616
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[17:00-18:00[,60.41,0.15400
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[18:00-19:00[,91.65,0.19329
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[19:00-20:00[,129.50,0.24200
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[20:00-21:00[,139.34,0.25570
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[21:00-22:00[,137.23,0.25256
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[22:00-23:00[,128.92,0.24083
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Simples,[23:00-00:00[,125.21,0.23439
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[00:00-01:00[,108.42,0.16711
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[01:00-02:00[,108.67,0.16657
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[02:00-03:00[,108.28,0.16559
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[03:00-04:00[,109.11,0.16645
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[04:00-05:00[,109.50,0.16689
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[05:00-06:00[,117.75,0.17696
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[06:00-07:00[,124.23,0.18581
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[07:00-08:00[,110.92,0.17051
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[08:00-09:00[,66.90,0.18488
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[09:00-10:00[,17.92,0.12431
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[10:00-11:00[,1.40,0.10374
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[11:00-12:00[,2.00,0.10450
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[12:00-13:00[,2.05,0.10456
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[13:00-14:00[,2.05,0.10454
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[14:00-15:00[,2.04,0.10453
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[15:00-16:00[,6.25,0.10972
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[16:00-17:00[,29.91,0.13896
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[17:00-18:00[,60.41,0.17680
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[18:00-19:00[,91.65,0.21609
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[19:00-20:00[,129.50,0.26480
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[20:00-21:00[,139.34,0.27849
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[21:00-22:00[,137.23,0.27536
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[22:00-23:00[,128.92,0.19593
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[23:00-00:00[,125.21,0.18949
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[00:00-01:00[,108.42,0.16711
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[01:00-02:00[,108.67,0.16657
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[02:00-03:00[,108.28,0.16559
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[03:00-04:00[,109.11,0.16645
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[04:00-05:00[,109.50,0.16689
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[05:00-06:00[,117.75,0.17696
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[06:00-07:00[,124.23,0.18581
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[07:00-08:00[,110.92,0.23821
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[08:00-09:00[,66.90,0.18488
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[09:00-10:00[,17.92,0.12431
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[10:00-11:00[,1.40,0.10374
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[11:00-12:00[,2.00,0.10450
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[12:00-13:00[,2.05,0.10456
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[13:00-14:00[,2.05,0.10454
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[14:00-15:00[,2.04,0.10453
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[15:00-16:00[,6.25,0.10972
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[16:00-17:00[,29.91,0.13896
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[17:00-18:00[,60.41,0.17680
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[18:00-19:00[,91.65,0.21609
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[19:00-20:00[,129.50,0.26480
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[20:00-21:00[,139.34,0.27849
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[21:00-22:00[,137.23,0.27536
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[22:00-23:00[,128.92,0.26362
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Bi-horário - Ciclo Semanal,[23:00-00:00[,125.21,0.25720
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[00:00-01:00[,108.42,0.16711
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[01:00-02:00[,108.67,0.16657
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[02:00-03:00[,108.28,0.16559
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[03:00-04:00[,109.11,0.16645
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[04:00-05:00[,109.50,0.16689
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[05:00-06:00[,117.75,0.17696
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[06:00-07:00[,124.23,0.18581
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[07:00-08:00[,110.92,0.17051
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[08:00-09:00[,66.90,0.14258
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[09:00-10:00[,17.92,0.08201
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[10:00-11:00[,1.40,0.16344
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[11:00-12:00[,2.00,0.26619
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[12:00-13:00[,2.05,0.26626
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[13:00-14:00[,2.05,0.06225
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[14:00-15:00[,2.04,0.06223
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[15:00-16:00[,6.25,0.06742
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[16:00-17:00[,29.91,0.09666
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[17:00-18:00[,60.41,0.13450
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[18:00-19:00[,91.65,0.17379
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[19:00-20:00[,129.50,0.32449
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[20:00-21:00[,139.34,0.44020
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[21:00-22:00[,137.23,0.23306
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[22:00-23:00[,128.92,0.19593
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Diário,[23:00-00:00[,125.21,0.18949
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[00:00-01:00[,108.42,0.16711
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[01:00-02:00[,108.67,0.16657
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[02:00-03:00[,108.28,0.16559
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[03:00-04:00[,109.11,0.16645
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[04:00-05:00[,109.50,0.16689
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[05:00-06:00[,117.75,0.17696
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[06:00-07:00[,124.23,0.18581
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[07:00-08:00[,110.92,0.19590
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[08:00-09:00[,66.90,0.14258
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[09:00-10:00[,17.92,0.23501
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[10:00-11:00[,1.40,0.26544
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[11:00-12:00[,2.00,0.26619
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[12:00-13:00[,2.05,0.11326
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[13:00-14:00[,2.05,0.06225
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[14:00-15:00[,2.04,0.06223
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[15:00-16:00[,6.25,0.06742
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[16:00-17:00[,29.91,0.09666
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[17:00-18:00[,60.41,0.13450
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[18:00-19:00[,91.65,0.17379
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[19:00-20:00[,129.50,0.22249
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[20:00-21:00[,139.34,0.23620
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[21:00-22:00[,137.23,0.23306
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[22:00-23:00[,128.92,0.22132
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário - Ciclo Semanal,[23:00-00:00[,125.21,0.21490
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[00:00-01:00[,108.42,0.16631
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[01:00-02:00[,108.67,0.16576
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[02:00-03:00[,108.28,0.16479
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[03:00-04:00[,109.11,0.16565
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[04:00-05:00[,109.50,0.16609
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[05:00-06:00[,117.75,0.17616
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[06:00-07:00[,124.23,0.18501
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[07:00-08:00[,110.92,0.16970
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[08:00-09:00[,66.90,0.15378
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[09:00-10:00[,17.92,0.09321
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[10:00-11:00[,1.40,0.16929
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[11:00-12:00[,2.00,0.26670
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[12:00-13:00[,2.05,0.26676
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[13:00-14:00[,2.05,0.07344
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[14:00-15:00[,2.04,0.07343
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[15:00-16:00[,6.25,0.07862
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[16:00-17:00[,29.91,0.10786
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[17:00-18:00[,60.41,0.14570
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[18:00-19:00[,91.65,0.18499
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[19:00-20:00[,129.50,0.33034
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[20:00-21:00[,139.34,0.44070
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[21:00-22:00[,137.23,0.24426
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[22:00-23:00[,128.92,0.19512
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Diário,[23:00-00:00[,125.21,0.18870
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[00:00-01:00[,108.42,0.16631
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[01:00-02:00[,108.67,0.16576
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[02:00-03:00[,108.28,0.16479
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[03:00-04:00[,109.11,0.16565
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[04:00-05:00[,109.50,0.16609
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[05:00-06:00[,117.75,0.17616
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[06:00-07:00[,124.23,0.18501
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[07:00-08:00[,110.92,0.20710
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[08:00-09:00[,66.90,0.15378
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[09:00-10:00[,17.92,0.23818
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[10:00-11:00[,1.40,0.26594
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[11:00-12:00[,2.00,0.26670
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[12:00-13:00[,2.05,0.12178
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[13:00-14:00[,2.05,0.07344
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:00-15:00[,2.04,0.07343
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:00-16:00[,6.25,0.07862
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:00-17:00[,29.91,0.10786
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:00-18:00[,60.41,0.14570
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:00-19:00[,91.65,0.18499
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:00-20:00[,129.50,0.23370
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:00-21:00[,139.34,0.24740
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:00-22:00[,137.23,0.24426
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:00-23:00[,128.92,0.23252
,,,,,,,,,,06/05/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:00-00:00[,125.21,0.22609
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[00:00-01:00[,116.50,0.24157
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[01:00-02:00[,113.84,0.23744
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[02:00-03:00[,108.77,0.23108
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[03:00-04:00[,108.12,0.23019
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[04:00-05:00[,114.83,0.23767
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[05:00-06:00[,123.52,0.24752
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[06:00-07:00[,134.54,0.26119
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[07:00-08:00[,118.44,0.24427
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[08:00-09:00[,89.23,0.21239
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[09:00-10:00[,52.01,0.17019
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[10:00-11:00[,24.28,0.13833
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[11:00-12:00[,20.00,0.13343
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[12:00-13:00[,20.00,0.13340
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[13:00-14:00[,19.24,0.13215
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[14:00-15:00[,20.53,0.13348
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[15:00-16:00[,24.05,0.13740
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[16:00-17:00[,43.56,0.15968
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[17:00-18:00[,66.16,0.18579
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[18:00-19:00[,98.30,0.22347
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[19:00-20:00[,128.52,0.26022
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[20:00-21:00[,140.88,0.27621
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[21:00-22:00[,139.16,0.27362
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[22:00-23:00[,125.76,0.25650
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Simples,[23:00-00:00[,,
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[00:00-01:00[,116.50,0.19667
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[01:00-02:00[,113.84,0.19254
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[02:00-03:00[,108.77,0.18618
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[03:00-04:00[,108.12,0.18529
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[04:00-05:00[,114.83,0.19277
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[05:00-06:00[,123.52,0.20262
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[06:00-07:00[,134.54,0.21629
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[07:00-08:00[,118.44,0.19937
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[08:00-09:00[,89.23,0.23519
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[09:00-10:00[,52.01,0.19299
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[10:00-11:00[,24.28,0.16113
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[11:00-12:00[,20.00,0.15623
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[12:00-13:00[,20.00,0.15620
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[13:00-14:00[,19.24,0.15496
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[14:00-15:00[,20.53,0.15628
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[15:00-16:00[,24.05,0.16020
,,,,,,,,,,07/05/2026,EZU Tarifa Indexada,Bi-horário - Ciclo Diário,[16:00-17:00[,43.56,0.18248
